Date,Region,Confirmed,Recovered/Migrated,Deceased
16-06-2020,National Total,335407.0,180013.0,9900.0
17-06-2020,Andaman and Nicobar Islands,44.0,33.0,0.0
17-06-2020,Andhra Pradesh,6841.0,3509.0,88.0
17-06-2020,Arunachal Pradesh,95.0,7.0,0.0
17-06-2020,Assam,4319.0,2166.0,8.0
17-06-2020,Bihar,6778.0,4644.0,41.0
17-06-2020,Chandigarh,358.0,302.0,6.0
17-06-2020,Chhattisgarh,1781.0,1036.0,9.0
17-06-2020,Dadra and Nagar Haveli and Daman and Diu,45.0,9.0,0.0
17-06-2020,Delhi,44688.0,16500.0,1837.0
17-06-2020,Goa,629.0,85.0,0.0
17-06-2020,Gujarat,24577.0,17082.0,1533.0
17-06-2020,Haryana,8272.0,3748.0,118.0
17-06-2020,Himachal Pradesh,560.0,372.0,8.0
17-06-2020,Jammu and Kashmir,5298.0,2781.0,63.0
17-06-2020,Jharkhand,1839.0,1121.0,9.0
17-06-2020,Karnataka,7530.0,4456.0,94.0
17-06-2020,Kerala,2622.0,1236.0,20.0
17-06-2020,Ladakh,649.0,85.0,1.0
17-06-2020,Madhya Pradesh,11083.0,8152.0,476.0
17-06-2020,Maharashtra,113445.0,57851.0,5537.0
17-06-2020,Manipur,500.0,159.0,0.0
17-06-2020,Meghalaya,44.0,25.0,1.0
17-06-2020,Mizoram,121.0,1.0,0.0
17-06-2020,Nagaland,179.0,92.0,0.0
17-06-2020,Odisha,4163.0,2974.0,11.0
17-06-2020,Puducherry,216.0,99.0,6.0
17-06-2020,Punjab,3371.0,2461.0,72.0
17-06-2020,Rajasthan,13216.0,9849.0,308.0
17-06-2020,Sikkim,70.0,4.0,0.0
17-06-2020,Tamil Nadu,48019.0,26782.0,528.0
17-06-2020,Telangana,5406.0,3027.0,191.0
17-06-2020,Tripura,1092.0,433.0,1.0
17-06-2020,Uttarakhand,1942.0,1216.0,25.0
17-06-2020,Uttar Pradesh,14091.0,8610.0,417.0
17-06-2020,West Bengal,11909.0,6028.0,495.0
17-06-2020,National Total,345792.0,186935.0,11903.0
18-06-2020,Andaman and Nicobar Islands,44.0,33.0,0.0
18-06-2020,Andhra Pradesh,7071.0,3641.0,90.0
18-06-2020,Arunachal Pradesh,99.0,7.0,0.0
18-06-2020,Assam,4605.0,2642.0,8.0
18-06-2020,Bihar,6942.0,4926.0,44.0
18-06-2020,Chandigarh,368.0,303.0,6.0
18-06-2020,Chhattisgarh,1864.0,1180.0,10.0
18-06-2020,Dadra and Nagar Haveli and Daman and Diu,57.0,12.0,0.0
18-06-2020,Delhi,47102.0,17457.0,1904.0
18-06-2020,Goa,656.0,96.0,0.0
18-06-2020,Gujarat,25093.0,17430.0,1560.0
18-06-2020,Haryana,8832.0,3952.0,130.0
18-06-2020,Himachal Pradesh,569.0,372.0,8.0
18-06-2020,Jammu and Kashmir,5406.0,2914.0,65.0
18-06-2020,Jharkhand,1895.0,1151.0,10.0
18-06-2020,Karnataka,7734.0,4804.0,102.0
18-06-2020,Kerala,2697.0,1326.0,20.0
18-06-2020,Ladakh,687.0,92.0,1.0
18-06-2020,Madhya Pradesh,11244.0,8388.0,482.0
18-06-2020,Maharashtra,116752.0,59166.0,5651.0
18-06-2020,Manipur,552.0,192.0,0.0
18-06-2020,Meghalaya,44.0,30.0,1.0
18-06-2020,Mizoram,121.0,1.0,0.0
18-06-2020,Nagaland,193.0,103.0,0.0
18-06-2020,Odisha,4338.0,3047.0,11.0
18-06-2020,Puducherry,245.0,109.0,7.0
18-06-2020,Punjab,3497.0,2538.0,78.0
18-06-2020,Rajasthan,13542.0,10467.0,313.0
18-06-2020,Sikkim,70.0,4.0,0.0
18-06-2020,Tamil Nadu,50193.0,27624.0,576.0
18-06-2020,Telangana,5675.0,3071.0,192.0
18-06-2020,Tripura,1135.0,556.0,1.0
18-06-2020,Uttarakhand,2023.0,1254.0,26.0
18-06-2020,Uttar Pradesh,14598.0,8904.0,435.0
18-06-2020,West Bengal,12300.0,6533.0,506.0
18-06-2020,National Total,358243.0,194325.0,12237.0
19-06-2020,Andaman and Nicobar Islands,44.0,33.0,0.0
19-06-2020,Andhra Pradesh,7518.0,3789.0,92.0
19-06-2020,Arunachal Pradesh,103.0,10.0,0.0
19-06-2020,Assam,4777.0,2654.0,9.0
19-06-2020,Bihar,7025.0,5056.0,44.0
19-06-2020,Chandigarh,374.0,306.0,6.0
19-06-2020,Chhattisgarh,1946.0,1228.0,10.0
19-06-2020,Dadra and Nagar Haveli and Daman and Diu,58.0,13.0,0.0
19-06-2020,Delhi,49979.0,21341.0,1969.0
19-06-2020,Goa,705.0,109.0,0.0
19-06-2020,Gujarat,25601.0,17819.0,1591.0
19-06-2020,Haryana,9218.0,4556.0,134.0
19-06-2020,Himachal Pradesh,595.0,382.0,8.0
19-06-2020,Jammu and Kashmir,5555.0,3144.0,71.0
19-06-2020,Jharkhand,1920.0,1198.0,11.0
19-06-2020,Karnataka,7944.0,4983.0,114.0
19-06-2020,Kerala,2794.0,1415.0,21.0
19-06-2020,Ladakh,687.0,95.0,1.0
19-06-2020,Madhya Pradesh,11426.0,8632.0,486.0
19-06-2020,Maharashtra,120504.0,60838.0,5751.0
19-06-2020,Manipur,606.0,199.0,0.0
19-06-2020,Meghalaya,44.0,30.0,1.0
19-06-2020,Mizoram,130.0,1.0,0.0
19-06-2020,Nagaland,193.0,103.0,0.0
19-06-2020,Odisha,4512.0,3144.0,11.0
19-06-2020,Puducherry,271.0,109.0,7.0
19-06-2020,Punjab,3615.0,2570.0,83.0
19-06-2020,Rajasthan,13857.0,10742.0,323.0
19-06-2020,Sikkim,70.0,5.0,0.0
19-06-2020,Tamil Nadu,52334.0,28641.0,625.0
19-06-2020,Telangana,6027.0,3301.0,195.0
19-06-2020,Tripura,1155.0,639.0,1.0
19-06-2020,Uttarakhand,2102.0,1386.0,26.0
19-06-2020,Uttar Pradesh,15181.0,9239.0,465.0
19-06-2020,West Bengal,12735.0,7001.0,518.0
19-06-2020,National Total,371605.0,204711.0,12573.0
20-06-2020,Andaman and Nicobar Islands,45.0,35.0,0.0
20-06-2020,Andhra Pradesh,7961.0,3917.0,96.0
20-06-2020,Arunachal Pradesh,103.0,11.0,0.0
20-06-2020,Assam,4904.0,3039.0,9.0
20-06-2020,Bihar,7181.0,5098.0,50.0
20-06-2020,Chandigarh,381.0,315.0,6.0
20-06-2020,Chhattisgarh,2028.0,1331.0,10.0
20-06-2020,Dadra and Nagar Haveli and Daman and Diu,62.0,14.0,0.0
20-06-2020,Delhi,53116.0,23569.0,2035.0
20-06-2020,Goa,725.0,118.0,0.0
20-06-2020,Gujarat,26141.0,18159.0,1618.0
20-06-2020,Haryana,9743.0,4889.0,144.0
20-06-2020,Himachal Pradesh,619.0,388.0,8.0
20-06-2020,Jammu and Kashmir,5680.0,3194.0,75.0
20-06-2020,Jharkhand,1965.0,1332.0,11.0
20-06-2020,Karnataka,8281.0,5210.0,124.0
20-06-2020,Kerala,2912.0,1511.0,21.0
20-06-2020,Ladakh,744.0,95.0,1.0
20-06-2020,Madhya Pradesh,11582.0,8748.0,495.0
20-06-2020,Maharashtra,124331.0,62773.0,5893.0
20-06-2020,Manipur,681.0,218.0,0.0
20-06-2020,Meghalaya,44.0,33.0,1.0
20-06-2020,Mizoram,130.0,1.0,0.0
20-06-2020,Nagaland,198.0,125.0,0.0
20-06-2020,Odisha,4677.0,3297.0,11.0
20-06-2020,Puducherry,286.0,118.0,7.0
20-06-2020,Punjab,3832.0,2636.0,92.0
20-06-2020,Rajasthan,14156.0,10997.0,333.0
20-06-2020,Sikkim,70.0,5.0,0.0
20-06-2020,Tamil Nadu,54449.0,30271.0,666.0
20-06-2020,Telangana,6526.0,3353.0,198.0
20-06-2020,Tripura,1178.0,657.0,1.0
20-06-2020,Uttarakhand,2177.0,1433.0,26.0
20-06-2020,Uttar Pradesh,15785.0,9638.0,488.0
20-06-2020,West Bengal,13090.0,7303.0,529.0
20-06-2020,National Total,385783.0,213831.0,12948.0
21-06-2020,Andaman and Nicobar Islands,47.0,36.0,0.0
21-06-2020,Andhra Pradesh,8452.0,4111.0,101.0
21-06-2020,Arunachal Pradesh,135.0,14.0,0.0
21-06-2020,Assam,4904.0,3039.0,9.0
21-06-2020,Bihar,7533.0,5529.0,52.0
21-06-2020,Chandigarh,404.0,316.0,6.0
21-06-2020,Chhattisgarh,2041.0,1394.0,11.0
21-06-2020,Dadra and Nagar Haveli and Daman and Diu,68.0,26.0,0.0
21-06-2020,Delhi,56746.0,31294.0,2112.0
21-06-2020,Goa,754.0,129.0,0.0
21-06-2020,Gujarat,26680.0,18694.0,1638.0
21-06-2020,Haryana,10223.0,5128.0,149.0
21-06-2020,Himachal Pradesh,656.0,413.0,8.0
21-06-2020,Jammu and Kashmir,5834.0,3336.0,81.0
21-06-2020,Jharkhand,1965.0,1335.0,11.0
21-06-2020,Karnataka,8697.0,5391.0,132.0
21-06-2020,Kerala,3039.0,1568.0,21.0
21-06-2020,Ladakh,836.0,117.0,1.0
21-06-2020,Madhya Pradesh,11724.0,8880.0,501.0
21-06-2020,Maharashtra,128205.0,64153.0,5984.0
21-06-2020,Manipur,777.0,232.0,0.0
21-06-2020,Meghalaya,44.0,33.0,1.0
21-06-2020,Mizoram,140.0,9.0,0.0
21-06-2020,Nagaland,201.0,138.0,0.0
21-06-2020,Odisha,4856.0,3534.0,12.0
21-06-2020,Puducherry,286.0,118.0,7.0
21-06-2020,Punjab,3952.0,2678.0,98.0
21-06-2020,Rajasthan,14536.0,11274.0,337.0
21-06-2020,Sikkim,70.0,25.0,0.0
21-06-2020,Tamil Nadu,56845.0,31316.0,704.0
21-06-2020,Telangana,7072.0,3506.0,203.0
21-06-2020,Tripura,1186.0,680.0,1.0
21-06-2020,Uttarakhand,2301.0,1450.0,27.0
21-06-2020,Uttar Pradesh,16594.0,9995.0,507.0
21-06-2020,West Bengal,13531.0,7865.0,540.0
21-06-2020,National Total,401334.0,227756.0,13254.0
22-06-2020,Andaman and Nicobar Islands,48.0,37.0,0.0
22-06-2020,Andhra Pradesh,8999.0,4331.0,106.0
22-06-2020,Arunachal Pradesh,135.0,15.0,0.0
22-06-2020,Assam,5388.0,3360.0,9.0
22-06-2020,Bihar,7612.0,5580.0,53.0
22-06-2020,Chandigarh,406.0,316.0,6.0
22-06-2020,Chhattisgarh,2275.0,1447.0,11.0
22-06-2020,Dadra and Nagar Haveli and Daman and Diu,88.0,26.0,0.0
22-06-2020,Delhi,59746.0,33013.0,2175.0
22-06-2020,Goa,754.0,129.0,0.0
22-06-2020,Gujarat,27260.0,19349.0,1663.0
22-06-2020,Haryana,10635.0,5557.0,160.0
22-06-2020,Himachal Pradesh,673.0,425.0,8.0
22-06-2020,Jammu and Kashmir,5956.0,3382.0,82.0
22-06-2020,Jharkhand,2073.0,1406.0,11.0
22-06-2020,Karnataka,9150.0,5618.0,137.0
22-06-2020,Kerala,3172.0,1661.0,21.0
22-06-2020,Ladakh,837.0,134.0,1.0
22-06-2020,Madhya Pradesh,11903.0,9015.0,515.0
22-06-2020,Maharashtra,132075.0,65744.0,6170.0
22-06-2020,Manipur,841.0,250.0,0.0
22-06-2020,Meghalaya,44.0,33.0,1.0
22-06-2020,Mizoram,141.0,9.0,0.0
22-06-2020,Nagaland,211.0,141.0,0.0
22-06-2020,Odisha,5160.0,3720.0,14.0
22-06-2020,Puducherry,366.0,140.0,8.0
22-06-2020,Punjab,4074.0,2700.0,99.0
22-06-2020,Rajasthan,14930.0,11597.0,349.0
22-06-2020,Sikkim,78.0,25.0,0.0
22-06-2020,Tamil Nadu,59377.0,32754.0,757.0
22-06-2020,Telangana,7802.0,3731.0,210.0
22-06-2020,Tripura,1221.0,759.0,1.0
22-06-2020,Uttarakhand,2344.0,1500.0,27.0
22-06-2020,Uttar Pradesh,17731.0,10995.0,550.0
22-06-2020,West Bengal,13945.0,8297.0,555.0
22-06-2020,National Total,417450.0,237196.0,13699.0
23-06-2020,Andaman and Nicobar Islands,48.0,37.0,0.0
23-06-2020,Andhra Pradesh,9372.0,4495.0,111.0
23-06-2020,Arunachal Pradesh,139.0,21.0,0.0
23-06-2020,Assam,5586.0,3521.0,9.0
23-06-2020,Bihar,7825.0,5781.0,55.0
23-06-2020,Chandigarh,411.0,322.0,6.0
23-06-2020,Chhattisgarh,2303.0,1513.0,12.0
23-06-2020,Dadra and Nagar Haveli and Daman and Diu,91.0,27.0,0.0
23-06-2020,Delhi,62655.0,36602.0,2233.0
23-06-2020,Goa,864.0,152.0,1.0
23-06-2020,Gujarat,27825.0,19909.0,1684.0
23-06-2020,Haryana,11025.0,5916.0,169.0
23-06-2020,Himachal Pradesh,727.0,437.0,8.0
23-06-2020,Jammu and Kashmir,6088.0,3531.0,85.0
23-06-2020,Jharkhand,2137.0,1469.0,11.0
23-06-2020,Karnataka,9399.0,5730.0,142.0
23-06-2020,Kerala,3310.0,1749.0,21.0
23-06-2020,Ladakh,847.0,136.0,1.0
23-06-2020,Madhya Pradesh,12078.0,9215.0,521.0
23-06-2020,Maharashtra,135796.0,67706.0,6283.0
23-06-2020,Manipur,898.0,250.0,0.0
23-06-2020,Meghalaya,44.0,37.0,1.0
23-06-2020,Mizoram,141.0,9.0,0.0
23-06-2020,Nagaland,280.0,141.0,0.0
23-06-2020,Odisha,5303.0,3863.0,15.0
23-06-2020,Puducherry,383.0,149.0,8.0
23-06-2020,Punjab,4235.0,2825.0,101.0
23-06-2020,Rajasthan,15232.0,11910.0,356.0
23-06-2020,Sikkim,78.0,29.0,0.0
23-06-2020,Tamil Nadu,62087.0,34112.0,794.0
23-06-2020,Telangana,8674.0,4005.0,217.0
23-06-2020,Tripura,1237.0,782.0,1.0
23-06-2020,Uttarakhand,2402.0,1521.0,28.0
23-06-2020,Uttar Pradesh,18322.0,11601.0,569.0
23-06-2020,West Bengal,14358.0,8687.0,569.0
23-06-2020,National Total,432200.0,248190.0,14011.0
24-06-2020,Andaman and Nicobar Islands,50.0,40.0,0.0
24-06-2020,Andhra Pradesh,10002.0,4599.0,119.0
24-06-2020,Arunachal Pradesh,148.0,22.0,0.0
24-06-2020,Assam,5831.0,3762.0,9.0
24-06-2020,Bihar,8153.0,6104.0,56.0
24-06-2020,Chandigarh,418.0,322.0,6.0
24-06-2020,Chhattisgarh,2362.0,1553.0,12.0
24-06-2020,Dadra and Nagar Haveli and Daman and Diu,120.0,29.0,0.0
24-06-2020,Delhi,66602.0,39313.0,2301.0
24-06-2020,Goa,909.0,205.0,1.0
24-06-2020,Gujarat,28371.0,20513.0,1710.0
24-06-2020,Haryana,11520.0,6498.0,178.0
24-06-2020,Himachal Pradesh,775.0,443.0,8.0
24-06-2020,Jammu and Kashmir,6236.0,3642.0,87.0
24-06-2020,Jharkhand,2185.0,1520.0,11.0
24-06-2020,Karnataka,9721.0,6004.0,150.0
24-06-2020,Kerala,3451.0,1809.0,22.0
24-06-2020,Ladakh,932.0,148.0,1.0
24-06-2020,Madhya Pradesh,12261.0,9335.0,525.0
24-06-2020,Maharashtra,139010.0,69631.0,6531.0
24-06-2020,Manipur,921.0,258.0,0.0
24-06-2020,Meghalaya,46.0,37.0,1.0
24-06-2020,Mizoram,142.0,9.0,0.0
24-06-2020,Nagaland,330.0,141.0,0.0
24-06-2020,Odisha,5470.0,3988.0,17.0
24-06-2020,Puducherry,402.0,165.0,9.0
24-06-2020,Punjab,4397.0,3047.0,105.0
24-06-2020,Rajasthan,15627.0,12213.0,365.0
24-06-2020,Sikkim,79.0,29.0,0.0
24-06-2020,Tamil Nadu,64603.0,35339.0,833.0
24-06-2020,Telangana,9553.0,4224.0,220.0
24-06-2020,Tripura,1259.0,807.0,1.0
24-06-2020,Uttarakhand,2535.0,1602.0,30.0
24-06-2020,Uttar Pradesh,18893.0,12116.0,588.0
24-06-2020,West Bengal,14728.0,9218.0,580.0
24-06-2020,National Total,448042.0,258685.0,14476.0
25-06-2020,Andaman and Nicobar Islands,56.0,43.0,0.0
25-06-2020,Andhra Pradesh,10331.0,4779.0,124.0
25-06-2020,Arunachal Pradesh,158.0,38.0,0.0
25-06-2020,Assam,6198.0,3958.0,9.0
25-06-2020,Bihar,8209.0,6113.0,57.0
25-06-2020,Chandigarh,420.0,323.0,6.0
25-06-2020,Chhattisgarh,2419.0,1627.0,12.0
25-06-2020,Dadra and Nagar Haveli and Daman and Diu,120.0,30.0,0.0
25-06-2020,Delhi,70390.0,41437.0,2365.0
25-06-2020,Goa,951.0,289.0,2.0
25-06-2020,Gujarat,28943.0,21088.0,1735.0
25-06-2020,Haryana,12010.0,6925.0,188.0
25-06-2020,Himachal Pradesh,806.0,466.0,8.0
25-06-2020,Jammu and Kashmir,6422.0,3818.0,88.0
25-06-2020,Jharkhand,2207.0,1570.0,11.0
25-06-2020,Karnataka,10118.0,6151.0,164.0
25-06-2020,Kerala,3603.0,1888.0,22.0
25-06-2020,Ladakh,941.0,274.0,1.0
25-06-2020,Madhya Pradesh,12448.0,9473.0,534.0
25-06-2020,Maharashtra,142900.0,73792.0,6739.0
25-06-2020,Manipur,970.0,328.0,0.0
25-06-2020,Meghalaya,46.0,42.0,1.0
25-06-2020,Mizoram,142.0,19.0,0.0
25-06-2020,Nagaland,347.0,148.0,0.0
25-06-2020,Odisha,5752.0,4123.0,17.0
25-06-2020,Puducherry,461.0,176.0,9.0
25-06-2020,Punjab,4627.0,3099.0,113.0
25-06-2020,Rajasthan,16009.0,12611.0,375.0
25-06-2020,Sikkim,84.0,39.0,0.0
25-06-2020,Tamil Nadu,67468.0,37763.0,866.0
25-06-2020,Telangana,10444.0,4361.0,225.0
25-06-2020,Tripura,1259.0,897.0,1.0
25-06-2020,Uttarakhand,2623.0,1721.0,35.0
25-06-2020,Uttar Pradesh,19557.0,12586.0,596.0
25-06-2020,West Bengal,15173.0,9702.0,591.0
25-06-2020,National Total,464612.0,271697.0,14894.0
26-06-2020,Andaman and Nicobar Islands,59.0,43.0,0.0
26-06-2020,Andhra Pradesh,10884.0,4988.0,136.0
26-06-2020,Arunachal Pradesh,160.0,38.0,1.0
26-06-2020,Assam,6321.0,4033.0,9.0
26-06-2020,Bihar,8473.0,6441.0,57.0
26-06-2020,Chandigarh,423.0,329.0,6.0
26-06-2020,Chhattisgarh,2452.0,1755.0,12.0
26-06-2020,Dadra and Nagar Haveli and Daman and Diu,155.0,32.0,0.0
26-06-2020,Delhi,73780.0,44765.0,2429.0
26-06-2020,Goa,995.0,335.0,2.0
26-06-2020,Gujarat,29520.0,21498.0,1753.0
26-06-2020,Haryana,12463.0,7380.0,198.0
26-06-2020,Himachal Pradesh,839.0,477.0,9.0
26-06-2020,Jammu and Kashmir,6549.0,3967.0,90.0
26-06-2020,Jharkhand,2262.0,1605.0,12.0
26-06-2020,Karnataka,10560.0,6670.0,170.0
26-06-2020,Kerala,3726.0,1943.0,22.0
26-06-2020,Ladakh,941.0,358.0,1.0
26-06-2020,Madhya Pradesh,12596.0,9619.0,542.0
26-06-2020,Maharashtra,147741.0,77453.0,6931.0
26-06-2020,Manipur,1056.0,354.0,0.0
26-06-2020,Meghalaya,46.0,42.0,1.0
26-06-2020,Mizoram,145.0,30.0,0.0
26-06-2020,Nagaland,355.0,160.0,0.0
26-06-2020,Odisha,5962.0,4291.0,17.0
26-06-2020,Puducherry,502.0,187.0,9.0
26-06-2020,Punjab,4769.0,3192.0,120.0
26-06-2020,Rajasthan,16296.0,12840.0,379.0
26-06-2020,Sikkim,85.0,39.0,0.0
26-06-2020,Tamil Nadu,70977.0,39999.0,911.0
26-06-2020,Telangana,11364.0,4688.0,230.0
26-06-2020,Tripura,1290.0,1019.0,1.0
26-06-2020,Uttarakhand,2691.0,1758.0,36.0
26-06-2020,Uttar Pradesh,20193.0,13119.0,611.0
26-06-2020,West Bengal,15648.0,10190.0,606.0
26-06-2020,National Total,482278.0,285637.0,15301.0
27-06-2020,Andaman and Nicobar Islands,72.0,43.0,0.0
27-06-2020,Andhra Pradesh,11489.0,5196.0,148.0
27-06-2020,Arunachal Pradesh,172.0,42.0,1.0
27-06-2020,Assam,6607.0,4259.0,9.0
27-06-2020,Bihar,8716.0,6762.0,58.0
27-06-2020,Chandigarh,425.0,335.0,6.0
27-06-2020,Chhattisgarh,2545.0,1914.0,13.0
27-06-2020,Dadra and Nagar Haveli and Daman and Diu,163.0,41.0,0.0
27-06-2020,Delhi,77240.0,47091.0,2492.0
27-06-2020,Goa,1039.0,370.0,2.0
27-06-2020,Gujarat,30095.0,22030.0,1771.0
27-06-2020,Haryana,12884.0,8016.0,211.0
27-06-2020,Himachal Pradesh,864.0,502.0,9.0
27-06-2020,Jammu and Kashmir,6762.0,4080.0,91.0
27-06-2020,Jharkhand,2290.0,1643.0,12.0
27-06-2020,Karnataka,11005.0,6916.0,180.0
27-06-2020,Kerala,3876.0,2008.0,22.0
27-06-2020,Ladakh,946.0,358.0,1.0
27-06-2020,Madhya Pradesh,12798.0,9804.0,546.0
27-06-2020,Maharashtra,152765.0,79815.0,7106.0
27-06-2020,Manipur,1075.0,393.0,0.0
27-06-2020,Meghalaya,47.0,42.0,1.0
27-06-2020,Mizoram,145.0,30.0,0.0
27-06-2020,Nagaland,371.0,162.0,0.0
27-06-2020,Odisha,6180.0,4422.0,17.0
27-06-2020,Puducherry,502.0,187.0,9.0
27-06-2020,Punjab,4957.0,3201.0,122.0
27-06-2020,Rajasthan,16660.0,13062.0,380.0
27-06-2020,Sikkim,86.0,39.0,0.0
27-06-2020,Tamil Nadu,74622.0,41357.0,957.0
27-06-2020,Telangana,12349.0,4766.0,237.0
27-06-2020,Tripura,1325.0,1055.0,1.0
27-06-2020,Uttarakhand,2725.0,1822.0,37.0
27-06-2020,Uttar Pradesh,20943.0,13583.0,630.0
27-06-2020,West Bengal,16190.0,10535.0,616.0
27-06-2020,National Total,500930.0,295881.0,15685.0
28-06-2020,Andaman and Nicobar Islands,72.0,43.0,0.0
28-06-2020,Andhra Pradesh,12285.0,5480.0,157.0
28-06-2020,Arunachal Pradesh,177.0,54.0,1.0
28-06-2020,Assam,6816.0,4500.0,9.0
28-06-2020,Bihar,8931.0,6843.0,59.0
28-06-2020,Chandigarh,428.0,335.0,6.0
28-06-2020,Chhattisgarh,2545.0,1914.0,13.0
28-06-2020,Dadra and Nagar Haveli and Daman and Diu,177.0,55.0,0.0
28-06-2020,Delhi,80188.0,49301.0,2558.0
28-06-2020,Goa,1128.0,420.0,2.0
28-06-2020,Gujarat,30709.0,22409.0,1789.0
28-06-2020,Haryana,13427.0,8472.0,218.0
28-06-2020,Himachal Pradesh,894.0,509.0,9.0
28-06-2020,Jammu and Kashmir,6966.0,4225.0,93.0
28-06-2020,Jharkhand,2339.0,1724.0,12.0
28-06-2020,Karnataka,11923.0,7287.0,191.0
28-06-2020,Kerala,4071.0,2110.0,22.0
28-06-2020,Ladakh,960.0,554.0,1.0
28-06-2020,Madhya Pradesh,12965.0,9971.0,550.0
28-06-2020,Maharashtra,159133.0,84245.0,7273.0
28-06-2020,Manipur,1092.0,432.0,0.0
28-06-2020,Meghalaya,47.0,42.0,1.0
28-06-2020,Mizoram,148.0,55.0,0.0
28-06-2020,Nagaland,387.0,164.0,0.0
28-06-2020,Odisha,6350.0,4606.0,18.0
28-06-2020,Puducherry,619.0,221.0,10.0
28-06-2020,Punjab,5056.0,3320.0,128.0
28-06-2020,Rajasthan,16944.0,13367.0,391.0
28-06-2020,Sikkim,87.0,46.0,0.0
28-06-2020,Tamil Nadu,78335.0,44094.0,1025.0
28-06-2020,Telangana,13436.0,4928.0,243.0
28-06-2020,Tripura,1334.0,1071.0,1.0
28-06-2020,Uttarakhand,2791.0,1912.0,37.0
28-06-2020,Uttar Pradesh,21549.0,14215.0,649.0
28-06-2020,West Bengal,16711.0,10789.0,629.0
28-06-2020,National Total,521020.0,309713.0,16095.0
29-06-2020,Andaman and Nicobar Islands,76.0,45.0,0.0
29-06-2020,Andhra Pradesh,13241.0,5908.0,169.0
29-06-2020,Arunachal Pradesh,182.0,60.0,1.0
29-06-2020,Assam,7206.0,5088.0,10.0
29-06-2020,Bihar,9212.0,7118.0,60.0
29-06-2020,Chandigarh,429.0,336.0,6.0
29-06-2020,Chhattisgarh,2662.0,2091.0,13.0
29-06-2020,Dadra and Nagar Haveli and Daman and Diu,178.0,60.0,0.0
29-06-2020,Delhi,83077.0,52607.0,2623.0
29-06-2020,Goa,1198.0,478.0,3.0
29-06-2020,Gujarat,31320.0,22800.0,1808.0
29-06-2020,Haryana,13829.0,8917.0,223.0
29-06-2020,Himachal Pradesh,916.0,529.0,9.0
29-06-2020,Jammu and Kashmir,7093.0,4316.0,94.0
29-06-2020,Jharkhand,2364.0,1793.0,12.0
29-06-2020,Karnataka,13190.0,7507.0,207.0
29-06-2020,Kerala,4189.0,2152.0,22.0
29-06-2020,Ladakh,963.0,586.0,1.0
29-06-2020,Madhya Pradesh,13186.0,10084.0,557.0
29-06-2020,Maharashtra,164626.0,86575.0,7429.0
29-06-2020,Manipur,1185.0,455.0,0.0
29-06-2020,Meghalaya,47.0,42.0,1.0
29-06-2020,Mizoram,148.0,55.0,0.0
29-06-2020,Nagaland,415.0,164.0,0.0
29-06-2020,Odisha,6614.0,4743.0,21.0
29-06-2020,Puducherry,619.0,221.0,10.0
29-06-2020,Punjab,5216.0,3526.0,133.0
29-06-2020,Rajasthan,17271.0,13611.0,399.0
29-06-2020,Sikkim,88.0,49.0,0.0
29-06-2020,Tamil Nadu,82275.0,45537.0,1079.0
29-06-2020,Telangana,14419.0,5172.0,247.0
29-06-2020,Tripura,1346.0,1079.0,1.0
29-06-2020,Uttarakhand,2823.0,2018.0,38.0
29-06-2020,Uttar Pradesh,22147.0,14808.0,660.0
29-06-2020,West Bengal,17283.0,11193.0,639.0
29-06-2020,National Total,541033.0,321723.0,16475.0
30-06-2020,Andaman and Nicobar Islands,90.0,46.0,0.0
30-06-2020,Andhra Pradesh,13891.0,6232.0,180.0
30-06-2020,Arunachal Pradesh,187.0,61.0,1.0
30-06-2020,Assam,7752.0,5333.0,11.0
30-06-2020,Bihar,9640.0,7390.0,62.0
30-06-2020,Chandigarh,435.0,349.0,6.0
30-06-2020,Chhattisgarh,2761.0,2173.0,13.0
30-06-2020,Dadra and Nagar Haveli and Daman and Diu,203.0,77.0,0.0
30-06-2020,Delhi,85161.0,56235.0,2680.0
30-06-2020,Goa,1198.0,478.0,3.0
30-06-2020,Gujarat,31938.0,23240.0,1827.0
30-06-2020,Haryana,14210.0,9502.0,232.0
30-06-2020,Himachal Pradesh,942.0,556.0,9.0
30-06-2020,Jammu and Kashmir,7237.0,4585.0,95.0
30-06-2020,Jharkhand,2426.0,1845.0,15.0
30-06-2020,Karnataka,14295.0,7683.0,226.0
30-06-2020,Kerala,4189.0,2152.0,22.0
30-06-2020,Ladakh,964.0,616.0,1.0
30-06-2020,Madhya Pradesh,13370.0,10199.0,564.0
30-06-2020,Maharashtra,169883.0,88960.0,7610.0
30-06-2020,Manipur,1227.0,494.0,0.0
30-06-2020,Meghalaya,47.0,42.0,1.0
30-06-2020,Mizoram,148.0,55.0,0.0
30-06-2020,Nagaland,434.0,168.0,0.0
30-06-2020,Odisha,6859.0,4946.0,23.0
30-06-2020,Puducherry,619.0,221.0,10.0
30-06-2020,Punjab,5418.0,3764.0,138.0
30-06-2020,Rajasthan,17660.0,13618.0,405.0
30-06-2020,Sikkim,88.0,50.0,0.0
30-06-2020,Tamil Nadu,86224.0,47749.0,1141.0
30-06-2020,Telangana,15394.0,5582.0,253.0
30-06-2020,Tripura,1380.0,1085.0,1.0
30-06-2020,Uttarakhand,2831.0,2111.0,39.0
30-06-2020,Uttar Pradesh,22828.0,15506.0,672.0
